Contact_Radius_Length,Contact_Radius_Width,Average_Chip_1,Stress_Contact_1,Stress_Contact_2,Stress_Metal_1,Stress_Metal_2,Total_Strain_Contact_1,Total_Strain_Contact_2,Total_Strain_Metal_1,Total_Strain_Metal_2,Total_Displacement_Contact_1,Total_Displacement_Contact_2,Total_Displacement_Metal_1,Total_Displacement_Metal_2
0.09225,0.031643154,141.054444425713,144.88479475844787,4.638483467033963e-08,150.2418975382935,1.784781800059101e-08,0.001916577102835865,1.5499794580660287e-12,0.001993633269743435,7.243937336290263e-13,0.0009701910591808971,2.7804321683613428e-14,0.0008711329510691664,3.580374879666613e-14
0.09075,0.031128631,141.05545352167775,144.68125741835857,3.91775353406158e-08,150.24354491126897,2.0989118876869512e-08,0.0019134327089810343,1.3384850064159877e-12,0.0019936292642524977,8.252137254943553e-13,0.0009700932261069745,1.7840551134093923e-14,0.0008711386856357199,4.058303066763793e-14
0.09,0.030871369,141.05571965933242,143.93407931853469,4.6086504712608006e-08,150.2438694697138,1.9525897151575873e-08,0.0019014627840659613,1.5988968484046679e-12,0.001993612438621096,7.695126602425365e-13,0.0009699523238518294,2.1596834615528954e-14,0.0008711400110352615,3.840492549659738e-14
0.08925,0.030614108,141.05640797035863,144.4559798345941,4.6895033173652234e-08,150.2445928511339,1.7937120824220886e-08,0.001909907245574121,1.5482692283468036e-12,0.0019935842504063463,7.206390674975794e-13,0.0009702075231495548,2.3999390355383827e-14,0.000871148425499918,3.361524688521107e-14
0.0885,0.030356846,141.05677727875417,144.5890720360558,4.603311122204745e-08,150.24515029685895,1.6921076884618113e-08,0.0019111588316362278,1.6907441203388329e-12,0.0019935787807820854,6.90268866988157e-13,0.0009701274042271309,2.1087153822904377e-14,0.0008711505597333989,3.227810648091011e-14
0.08775,0.030099585,141.05721060297452,144.3040922796859,4.751425399486197e-08,150.24591638148837,1.9023431086435698e-08,0.0019070408719782839,1.7956795019538396e-12,0.001993571826374583,7.349439826257915e-13,0.0009698180205999863,2.9571639843614165e-14,0.0008711514874976386,3.7383762370835306e-14
0.087,0.029842324,141.05778900501932,144.11134789670322,4.567322570588142e-08,150.24668672419378,1.8412797347404977e-08,0.0019044565168084004,1.6607774488946275e-12,0.0019935531278233143,7.338782536158423e-13,0.000969778581029709,2.7309718851252005e-14,0.0008711563733998836,3.3662307424467095e-14
0.08625,0.029585062,141.0582030589886,143.98703600920112,5.481132031355075e-08,150.24720289325487,1.7806304492871672e-08,0.0019026994680036563,1.958267223970247e-12,0.0019935345095932907,7.224295509512155e-13,0.0009697309596375047,2.7366061246902454e-14,0.0008711597614199368,3.414232717775991e-14
0.08475,0.029070539,141.05907335328976,143.6398686356287,4.3222170686666684e-08,150.24816147474294,1.9178846491467025e-08,0.001898032933789998,1.6447376151069903e-12,0.0019934915454376673,7.794500562795187e-13,0.0009696345320742961,3.196964263741906e-14,0.0008711680905471097,3.5347521168121203e-14
0.084,0.028813278,141.0594990201877,143.44239704366043,5.1061389013202125e-08,150.24868650911722,1.8270085920486594e-08,0.0018953899273153353,1.747269331922406e-12,0.0019934780152981208,7.401647585779507e-13,0.0009695810694547635,2.4284240505459478e-14,0.0008711724172582641,3.599938636662287e-14
0.08325,0.028556017,141.06007972247588,143.34802641900166,5.098280563414498e-08,150.249278137747,1.8956110220014637e-08,0.0018949076970579408,1.7531390269878412e-12,0.001993456255980295,7.444464610068665e-13,0.0009699495000699308,2.3437267733079874e-14,0.0008711806403587888,3.436405700238233e-14
0.0825,0.028298755,141.06052804651753,143.13701396514935,4.590538235214806e-08,150.24986793223457,2.084139069287422e-08,0.0018920481887085585,1.6376987551213111e-12,0.0019934445475093023,7.887457390750952e-13,0.0009698905164069006,2.399846639905578e-14,0.0008711851314866513,3.8821773340202773e-14
0.08175,0.028041494,141.06085068993085,141.72487055978212,6.203461117641714e-08,150.2510190532624,1.7863741895877946e-08,0.0018712421691451336,2.0569734605734893e-12,0.001993519077275085,6.768304098103961e-13,0.0009691971746776248,2.8367100327275325e-14,0.0008711884102631829,3.4344405868743104e-14
0.081,0.027784232,141.06129072700284,141.5958029582181,4.658873387848717e-08,150.251604329302,1.5183785863658344e-08,0.0018695211599818306,1.6891387318701689e-12,0.001993508096880478,5.871800342204657e-13,0.0009691318021203709,2.0123084700215012e-14,0.0008711927409611438,2.8938347582177753e-14
0.08025,0.027526971,141.0617423770035,141.40008421870812,5.5023985510133886e-08,150.25219607876778,1.8249197776831743e-08,0.0018669080658351377,1.80376110575987e-12,0.00199349611745694,6.963142031625826e-13,0.0009690778101750529,2.51919472123176e-14,0.0008711973108725137,3.417837595198094e-14
0.07725,0.026497925,141.06373661187246,141.31855642732046,4.2340268527406434e-08,150.25432298435746,1.6980886657380353e-08,0.0018674903146695722,1.4553185081931495e-12,0.0019933787288032656,7.032275552488303e-13,0.0009691270062771681,2.246057789083657e-14,0.0008712173326113357,3.34985278008984e-14
0.0765,0.026240664,141.06424538204556,140.5082380619491,5.4135181909236575e-08,150.2544835347627,1.7524549639789398e-08,0.0018570849028091065,1.7456989127015624e-12,0.0019933094101424907,7.099789553168536e-13,0.0009694141944426043,2.6531178190700956e-14,0.0008712233411953519,3.45023995528002e-14
0.075,0.025726141,141.06521671441152,140.0588032379722,5.278391057492973e-08,150.25589159913787,2.0161585524134974e-08,0.0018511013477569777,1.8718374596286917e-12,0.001993293540897582,7.963775736124398e-13,0.0009693154765253027,2.031053870780254e-14,0.0008712333439991033,3.661778463561204e-14
0.07425,0.02546888,141.06570921023555,139.8379192371868,5.1389944949295666e-08,150.256615658013,1.8947848233285003e-08,0.0018481549522497477,1.6091267664519804e-12,0.0019932861386784957,7.542209900306152e-13,0.0009692649218876559,1.3661919546340415e-14,0.0008712384225165171,3.590635529030759e-14
0.0735,0.025211618,141.0661189633082,139.61150795309487,5.485930985296732e-08,150.25727258114082,1.899829020356114e-08,0.0018451510445842265,1.8885777752362626e-12,0.0019932859293851513,7.861292169791482e-13,0.00096921178065589,3.389388389589532e-14,0.0008712425569362413,3.644296150761136e-14
0.07275,0.024954357,141.06662110695228,139.38223690660425,4.292622306860666e-08,150.25801752193888,1.7488707975639327e-08,0.0018421031902892781,1.4234190898616658e-12,0.001993279204552876,6.912543505963466e-13,0.0009691615651453049,1.608678457027077e-14,0.0008712477576023146,3.580710720452445e-14
0.072,0.024697095,141.06714709086742,140.3946534114931,4.627286095784648e-08,150.25886526376232,1.9449809548435646e-08,0.0018553148926822723,1.7074943123675397e-12,0.0019932727193005735,7.760759351894766e-13,0.0009687732848522149,1.7070871774497343e-14,0.000871251651848595,3.712173203409942e-14
0.07125,0.024439834,141.0676733743728,140.15545275791254,5.321770663565994e-08,150.25965745188296,1.5364789834289414e-08,0.0018521308489422611,1.912555205537385e-12,0.001993266586102925,6.571235949830117e-13,0.0009687210194910854,2.057616998646887e-14,0.000871257122702827,3.19164213521335e-14
0.0705,0.024182573,141.06811299506518,138.8771838325707,5.6073268337612584e-08,150.2602581647438,2.063915404850499e-08,0.0018351130273375972,1.9885247828062275e-12,0.001993257741872574,8.036646772956981e-13,0.0009687455733306202,2.317406284122385e-14,0.0008712625472660979,3.9298575708602656e-14
0.06975,0.023925311,141.0686575840396,138.64305096623195,4.565855120492172e-08,150.26108965093417,1.6756625274043572e-08,0.0018320015523685302,1.6284714068068065e-12,0.001993253003072856,6.773038700010057e-13,0.0009687029038625304,2.253672448495256e-14,0.0008712682771046679,3.150989663587963e-14
0.069,0.02366805,141.06930594801307,138.37389343470247,5.818804043247599e-08,150.26203646725583,1.819614569089946e-08,0.0018284140951407943,1.930035080597888e-12,0.001993242028995379,6.978088524504139e-13,0.000968655381129752,2.5862937044463247e-14,0.0008712752160986286,3.4395021685666335e-14
0.06825,0.023410788,141.06986761870678,138.11971277987462,5.829172663808119e-08,150.2629065098038,1.50816729046276e-08,0.001825040523410054,1.8980959965079717e-12,0.00199323820351236,5.938687076224064e-13,0.000968607233338854,3.1965945691113825e-14,0.000871281162373111,2.8500938392969394e-14
0.0675,0.023153527,141.07042829415167,137.89679520628673,6.409404200527565e-08,150.26378082310987,1.702899637943379e-08,0.0018220938567077422,1.898716752026247e-12,0.001993235409320667,6.968738840576919e-13,0.0009685610174692504,2.213861296236198e-14,0.0008712871016946717,3.2637609948455596e-14
0.06675,0.022896266,141.0709683791175,137.55959354977765,5.2577418948133995e-08,150.26472598874545,1.8540186615472783e-08,0.0018175116267106575,1.9880092866990627e-12,0.001993249737009284,6.909008738003873e-13,0.000968089298578594,2.5384677967819267e-14,0.0008712929622099007,3.341685571814229e-14
0.0615,0.021095436,141.07563587766322,136.949909688459,5.293073475873431e-08,150.27231407876624,1.4194153156242184e-08,0.0018114767738045656,1.859563432337083e-12,0.0019932659073771436,5.577024131028132e-13,0.0009679531902488168,2.488319150001524e-14,0.0008713427196283784,3.018950726393919e-14
0.05925,0.020323651,141.07749983649484,135.01177975456054,5.6674578703465066e-08,150.27530821306678,1.6991204039654885e-08,0.001785056390111366,1.998647203718325e-12,0.0019932617715993505,6.740661515792772e-13,0.000967655433294671,2.040967170342399e-14,0.00087136227915318,3.206114073835792e-14
0.0585,0.02006639,141.07828547371406,134.68531978078505,6.141921365258643e-08,150.27656384367378,1.8289349977440616e-08,0.0017808618924723034,2.0956978089150747e-12,0.0019932596168275294,7.283448303760217e-13,0.0009676119155663885,2.504558713042544e-14,0.0008713706871830832,3.5798575645756066e-14
0.0435,0.014921162,141.10123154930585,129.86322503461903,5.6631617160400916e-08,150.31586877052843,1.6377862686819327e-08,0.0017150476938682776,1.9502426334453996e-12,0.001993479925043292,6.245604535955929e-13,0.0009659847551921754,2.2736681752604852e-14,0.0008716109693098563,3.073528488776411e-14
0.03825,0.013120332,141.0884038839483,131.0394148011558,3.3196696514247306e-08,150.29382085785502,1.8364400327365668e-08,0.0017373502982610852,1.1974118079445634e-12,0.0019932129156795433,7.371962260181816e-13,0.0009672644768793552,2.840261661184341e-14,0.0008714730648559003,3.562837266254255e-14
0.03675,0.012605809,141.09056341644134,129.8275153100402,3.324843374618215e-08,150.29732209723886,1.9502934963649818e-08,0.0017199679093057117,1.1020094485524725e-12,0.001993241786325849,7.565447134445427e-13,0.0009670867492798808,1.4137565647979538e-14,0.0008715001700963452,3.413552962417966e-14
0.03525,0.012091286,141.090331701193,129.84164295008935,4.171211716984172e-08,150.29705973750478,1.8051864530687223e-08,0.0017196579705061428,1.4428486730821457e-12,0.0019932338520393476,7.30651155298844e-13,0.0009668242938225995,2.526266712458012e-14,0.0008714962910168687,3.332507746917337e-14
0.033,0.011319502,141.09396102829106,128.2927791991147,4.335611914459397e-08,150.30331096038645,1.7790662110946812e-08,0.0016993325908252644,1.2850956889602785e-12,0.0019932984643891904,7.057760991891444e-13,0.0009663433650172821,1.5389513043116364e-14,0.0008715359951188439,3.4514365707937906e-14
0.36,0.123485477,124.95816323634193,104.24156706161382,5.273786104812372e-08,121.77172885025078,1.7238173717947377e-08,0.0013914678352304794,1.6260441876507844e-12,0.0016200376648552515,6.593565000639834e-13,0.0008018582080809815,2.3157199653878192e-14,0.0007109178568925831,3.41262721184728e-14
0.35925,0.123228216,124.95828535743243,104.23519040156786,5.341891692960044e-08,121.77555128015094,1.8267064112168958e-08,0.0013915012020829234,1.7812688685761686e-12,0.0016200320652443737,7.146902923208983e-13,0.0008017947980407384,3.3080885942376085e-14,0.0007109021584664066,3.440558193445465e-14
0.3585,0.122970954,124.95842687318012,103.98034033008915,5.7120745166563775e-08,121.7748777831475,1.80958893155366e-08,0.0013886113404659509,1.7944040797688471e-12,0.001619416894715631,7.206376619127849e-13,0.0007986125409692817,2.8107973414144458e-14,0.0007108806953090596,3.45102094632037e-14
0.357,0.122456432,124.95866334378819,104.00272797037604,5.4894937347166525e-08,121.78294928043326,1.8556281787286857e-08,0.0013891693421459843,1.7799899235546416e-12,0.0016194803215577437,7.230701984195463e-13,0.000798187327233187,3.0170731837170066e-14,0.0007108480218741588,3.4247645109774956e-14
0.35625,0.12219917,124.95877562918004,104.002202916209,4.9447058792131333e-08,121.78636678037284,1.7342313690238144e-08,0.0013892778199040986,1.5900111254950531e-12,0.0016194468894780178,7.192131068243424e-13,0.0007981580345736095,3.148571043773706e-14,0.000710832840307858,3.207066810169556e-14
0.3555,0.121941909,124.95887528862215,104.00567989316349,5.203187551558435e-08,121.78944742389885,1.7965309957464833e-08,0.001388998115567081,1.6923397592227493e-12,0.0016194231171230572,7.041321587851707e-13,0.0007984807558563682,2.631399591944963e-14,0.0007108198391344134,3.361729067846859e-14
0.35475,0.121684647,124.95899235730164,104.01057201171125,5.8113193101879896e-08,121.79311199555289,1.932517505598336e-08,0.0013890906045677014,1.8464428341309584e-12,0.0016194242237719976,7.684259497122037e-13,0.0007984403873273723,3.0051686067807904e-14,0.0007108046115749211,3.544069988162584e-14
0.354,0.121427386,124.95910937774201,104.00146492055681,5.5817626859859095e-08,121.79677207611742,1.7733950296186503e-08,0.0013890302600562926,1.8705926676121126e-12,0.0016194234504648204,7.338810663271441e-13,0.0007983929772577439,2.5458488782310287e-14,0.0007107893511043055,3.319277280583026e-14
0.35325,0.121170124,124.9592266190667,104.00226680658828,5.519354192431409e-08,121.80047925752919,1.8158053982042012e-08,0.0013890675556050953,1.7816799545395514e-12,0.0016194298506162642,7.299260924117031e-13,0.0007983518570149974,2.8213121000182e-14,0.0007107742597154009,3.412194299118884e-14
0.3525,0.120912863,124.95934277881997,104.00290441348288,5.737215218583827e-08,121.80412532069023,2.0992372605917637e-08,0.0013891111532799323,1.823233734385603e-12,0.0016194271900285865,8.184323268037423e-13,0.0007983030130233158,2.8765218691738045e-14,0.0007107592777684556,3.784417815854514e-14
0.35175,0.120655602,124.95945912645185,104.01685987207647,4.972548946603308e-08,121.80790456679664,1.9340175299932268e-08,0.001389307004298107,1.6587538712445905e-12,0.0016194373199436504,7.608658377092581e-13,0.0007982513294925305,2.5229471463252648e-14,0.0007107437444125258,3.653972911957757e-14
0.351,0.12039834,124.95944274800787,104.37191874901971,5.113560193946977e-08,121.81393939281055,1.9067856945584122e-08,0.001393765389777991,1.6613569428971986e-12,0.0016198243961006364,7.551312012201891e-13,0.0008009666634451485,2.6246346220864333e-14,0.0007107293013306007,3.785207280263249e-14
0.35025,0.120141079,124.95955809531316,104.37433376311844,5.536787504369427e-08,121.81767596624069,1.9539410336688048e-08,0.0013937921910203443,1.771545823123975e-12,0.0016198363255331399,8.188798657546963e-13,0.0008009217862759064,2.7978271522048725e-14,0.0007107144235770414,3.6543882352440033e-14
0.3495,0.119883817,124.9596698119914,104.37585997971748,5.622345132198982e-08,121.82163499819464,1.85972616153936e-08,0.0013938059984993894,1.9029910564229944e-12,0.001619872461054844,7.472927624095321e-13,0.0008008862078301322,2.763131510065019e-14,0.0007106999780464467,3.4128407564962735e-14
0.34875,0.119626556,124.95978719549448,104.37922441799148,5.148749721407647e-08,121.8250909067423,1.8882116777663573e-08,0.001393845522513565,1.695262329439675e-12,0.001619851166365023,7.858984193967622e-13,0.0008008156693061268,2.5419300819580187e-14,0.0007106855033114454,3.556752745296987e-14
0.348,0.119369295,124.95989020628461,104.37996923250073,5.5016365110146214e-08,121.8288183881542,1.7150006300741728e-08,0.0013938871186632562,1.7736551497246268e-12,0.0016198557815309664,7.182317145477887e-13,0.0008007645537171629,3.295165677074453e-14,0.0007106705048398345,3.132680577580205e-14
0.34725,0.119112033,124.96000724449729,104.3771586472241,5.4582245681237114e-08,121.83270539748297,1.8802704291834582e-08,0.0013938457145466078,1.727641297608875e-12,0.001619889682605482,7.33196596769442e-13,0.0008007230867987526,2.9343973506289126e-14,0.0007106560971333051,3.46997284771181e-14
0.3465,0.118854772,124.95998837031462,107.64802345370248,4.805781905058789e-08,121.8294696426461,1.719771267837796e-08,0.001431294006585868,1.6952506204211042e-12,0.0016198594366942296,6.775977162034563e-13,0.0008024226812294471,2.044602393602681e-14,0.0007106878793795623,3.118445700857334e-14
0.345,0.118340249,124.96015284787399,107.67197884631754,5.297102804304203e-08,121.83685518197585,1.8581528629347494e-08,0.001431605704076393,1.7249379366936905e-12,0.0016198810033971182,7.51830691755337e-13,0.0008023443013993674,2.6241970742190278e-14,0.0007106588611771838,3.493059047824705e-14
0.34275,0.117568465,124.9603037067737,107.89680896530712,5.094110296851291e-08,121.84946540845606,2.1103428595721102e-08,0.0014350859052800122,1.6036094860127203e-12,0.0016201273829779552,8.433148807535354e-13,0.0008015437990878273,2.2624269111202804e-14,0.000710611974566472,3.700643043034428e-14
0.342,0.117311203,124.9605232479965,107.3799623607129,5.23127005446098e-08,121.85067219069913,2.0322187279876145e-08,0.0014260818514863593,1.704999416180806e-12,0.0016198564978090423,8.281459217218724e-13,0.0008006324831516892,2.3197713314245323e-14,0.000710602107719564,3.7007661218991804e-14
0.3405,0.11679668,124.96054355665768,107.58841858697916,5.138510956526626e-08,121.86129536648141,1.8714091188144984e-08,0.0014284976639994936,1.743266663784039e-12,0.001620336464776708,7.406725591075574e-13,0.0008004933592672536,2.653432295689147e-14,0.0007105725319112043,3.5929210531924846e-14
0.33975,0.116539419,124.96063592184007,107.58623622902968,5.112616706809181e-08,121.86502090735753,1.901623051284346e-08,0.001428697469321719,1.7445031252419853e-12,0.001620346390409274,7.312517915056701e-13,0.0008004162886096458,2.8462899847081435e-14,0.0007105600771398387,3.5956321943649865e-14
0.33825,0.116024896,124.96102803209656,107.87343891797246,5.384713500254664e-08,121.86894884298742,1.7997282326864495e-08,0.0014363154871316897,1.780178235079518e-12,0.0016197547250456216,7.182050516030985e-13,0.0008006190422274254,3.0240158181202816e-14,0.0007105296901894895,3.303923412196955e-14
0.3375,0.115767635,124.96104041685082,107.69391299969006,5.188151368553428e-08,121.87141024649715,1.762399384281008e-08,0.0014312746081327644,1.7540765821057498e-12,0.0016199198404425387,7.108971672890346e-13,0.0008016114134559142,2.5107763606606633e-14,0.0007105231015242965,3.229682054224327e-14
0.33675,0.115510373,124.96112653126137,107.70137670945385,5.827653218377435e-08,121.87497417806539,1.659424785771706e-08,0.0014313583736763598,1.863067284895164e-12,0.0016199483936446249,6.621335497214379e-13,0.000801561790559627,2.7350989508990137e-14,0.0007105092399938523,3.27516723437898e-14
0.33525,0.114995851,124.96112335001966,107.47326995666305,5.186367984173322e-08,121.88756608466744,2.0429018739563084e-08,0.0014264638255458283,1.669432699982781e-12,0.0016206846984857842,8.181200156108617e-13,0.0008005675608373459,3.098242214873873e-14,0.0007104667558947544,3.69794966743904e-14
0.333,0.114224066,124.9614027585047,107.46694581326354,6.034406218018138e-08,121.89934041521775,1.8020552984004202e-08,0.0014264094137855106,1.9310098524330825e-12,0.0016208321011897916,7.361703628351664e-13,0.0008003831080632036,2.861418193304596e-14,0.0007104229339783201,3.359971571191881e-14
0.33225,0.113966805,124.9615232140768,107.46962247282535,5.147260850893469e-08,121.90225726462243,1.870948273082332e-08,0.0014275900335657997,1.8387674541722223e-12,0.0016207894419773,7.479313431986514e-13,0.0008005962695707151,3.178229523699138e-14,0.00071040918332421,3.560886089719468e-14
0.3315,0.113709544,124.96173472475887,107.80650937398984,5.227922665678579e-08,121.9009568049906,1.9030891294618472e-08,0.0014327069761763444,1.7536251969276617e-12,0.0016203371047328941,7.641304086706835e-13,0.0008021548671717281,2.9536454589025614e-14,0.0007104090332369659,3.5429666053648976e-14
0.33075,0.113452282,124.96173685997377,107.43378621504243,4.919132977765075e-08,121.90999667113073,1.661486745320223e-08,0.0014260226161671825,1.7396499478455135e-12,0.0016208752945374744,6.555603140460184e-13,0.0008003816985579674,3.11883997610048e-14,0.0007103814155741047,3.2878776022485515e-14
0.33,0.113195021,124.96183454415167,107.62965472601304,5.545889371888903e-08,121.91127602186279,1.8743762484799525e-08,0.0014301146104618717,1.8369667958540296e-12,0.0016207651684462675,8.273360374120303e-13,0.0008010339297102146,2.8998482435810945e-14,0.0007103726988371973,3.479553139332558e-14
0.32925,0.112937759,124.96202437262765,107.81400056823854,5.475709735271802e-08,121.91378233920474,1.871892803819182e-08,0.0014345879327485498,1.8087145187198938e-12,0.0016206558183444145,7.468884026695328e-13,0.0008002421168770943,2.3229137013823077e-14,0.0007103628991024587,3.452533732549805e-14
0.3285,0.112680498,124.96204019759142,107.44821104403192,4.88035566116228e-08,121.92134321313013,1.8267968999346327e-08,0.0014263760536107986,1.637260155833222e-12,0.0016210846844863494,7.250450447023733e-13,0.0008001135889474558,2.3307296456398867e-14,0.0007103373255841338,3.400260770494916e-14
0.327,0.112165975,124.96220572625539,107.46335127431507,5.486818458419726e-08,121.93064202238031,1.920910074285655e-08,0.0014264375041995283,1.8140319671551078e-12,0.0016212792820417276,7.288695882428072e-13,0.0008000292674693324,3.324539407117802e-14,0.0007103113931990179,3.645743489521039e-14
0.32625,0.111908714,124.96231162123593,107.47388895795561,5.108188177368591e-08,121.93429820025639,1.7102382738670073e-08,0.0014265742021244052,1.7391221702390978e-12,0.0016213439939438618,6.939129949684897e-13,0.000799986600760423,2.936549536442721e-14,0.0007102978501040888,3.243351218682294e-14
0.3255,0.111651452,124.96241551302435,107.48290808565604,5.591651572010733e-08,121.9377495754353,1.836581935750891e-08,0.0014266821762775137,1.7675380720661144e-12,0.0016214101577312558,7.294074829341189e-13,0.0007999428439540411,2.8978410888035775e-14,0.00071028448912595,3.3772582373891e-14
0.32475,0.111394191,124.9625237031705,107.49297224957267,5.1615338897589695e-08,121.94099530239694,2.046719452373296e-08,0.0014267899026220367,1.8843688194380623e-12,0.001621463989050152,9.105077598227545e-13,0.0007999115104649388,2.9602627396143683e-14,0.0007102715712050556,3.7795161487505274e-14
0.324,0.111136929,124.96263065941123,107.50165136181785,5.466621189286389e-08,121.94429676095403,2.248673766570405e-08,0.001426885552250736,1.8083862492436427e-12,0.00162152358568411,8.818307919546114e-13,0.0007998724921731293,2.389824211803832e-14,0.0007102585013656287,3.939553550608781e-14
0.32325,0.110879668,124.96273682097627,107.50366775885352,5.323198264792747e-08,121.94759503204912,1.6291228893728626e-08,0.0014268888261061588,1.8085622901250325e-12,0.0016215838935175015,6.537745083243638e-13,0.000799831912851931,2.9408863226034335e-14,0.0007102454746671094,3.2248893894571616e-14
0.3225,0.110622407,124.9628424620668,107.50453742036132,5.466825224631608e-08,121.95090170512889,1.6902803523692194e-08,0.0014268737323403146,1.748623967196558e-12,0.0016216449028797191,6.975806078263172e-13,0.0007997906024240699,3.4745524641237087e-14,0.0007102325929506099,3.269033964757711e-14
0.321,0.110107884,124.96305725300768,107.50118534916406,5.082086676287898e-08,121.95756055859957,1.5544011963328268e-08,0.0014267815003844776,1.653680591678753e-12,0.0016217735041139769,6.50369126001307e-13,0.0007997039363382924,3.086544013040743e-14,0.0007102072485269386,3.0388819391395466e-14
0.32025,0.109850622,124.96316854822854,107.49638500595674,4.7977686935149276e-08,121.96086620146393,1.6805963591544633e-08,0.0014266997727669446,1.6272870467196583e-12,0.0016218377878786682,6.535374763413019e-13,0.0007996599940206373,3.02822680265527e-14,0.0007101948468413546,3.199185144953275e-14
0.3195,0.109593361,124.963280082106,107.49303561058042,5.390466092176399e-08,121.96417078869706,1.745899861593527e-08,0.0014266393039633846,1.8711425475811247e-12,0.001621902658133969,7.072702946611047e-13,0.0007996184548938349,2.41362143336819e-14,0.0007101826998210387,3.4066291210515256e-14
0.31875,0.1093361,124.96338446390212,107.52098537221053,5.622073945672871e-08,121.96738112030799,1.7437047488860534e-08,0.0014270880752782868,1.7961392230786652e-12,0.0016219466741218796,7.108853162424824e-13,0.0007995511165936006,2.527638052248746e-14,0.0007101720377021794,3.3796354988796495e-14
0.318,0.109078838,124.96349882611419,107.51575067814805,5.137286712228815e-08,121.97072017374232,1.826175499504171e-08,0.0014270055902287778,1.812664525050269e-12,0.0016220149365242609,7.384294246778853e-13,0.0007995080899962133,2.4483023322043486e-14,0.0007101603645945825,3.4287858539131624e-14
0.3165,0.108564315,124.9633310708349,114.41305821667628,4.837762811976645e-08,121.97470267825655,1.8714688183804382e-08,0.001516115403887695,1.6706707488888531e-12,0.0016224874620177777,7.390541452876165e-13,0.000801288363556503,2.4225408841443503e-14,0.0007101835739015736,3.3546253882227376e-14
0.31575,0.108307054,124.96341938393286,114.38409324199628,4.428566194634648e-08,121.97794348814227,1.8563697491788748e-08,0.0015155250858426255,1.4839342180823644e-12,0.0016225660443212509,7.43006794378787e-13,0.0008013009988229006,2.5513260210464577e-14,0.0007101713668586739,3.609293252822299e-14
0.315,0.108049793,124.96353414475223,114.40691696751378,4.5402900449356525e-08,121.98133113791513,1.6203082906860157e-08,0.0015158469805339658,1.5415355385417948e-12,0.0016226350827002742,6.929310427311389e-13,0.0008012693957931213,2.361447250750256e-14,0.0007101595106158756,3.0490394573570834e-14
0.31425,0.107792531,124.96364383538828,114.42263970581874,4.342270856498369e-08,121.98464622829921,1.554161406161174e-08,0.0015160592335299705,1.4756019682741696e-12,0.0016227074353881595,5.854816129028372e-13,0.0008012270693805481,2.6916635341383202e-14,0.0007101480967507082,3.168497948597883e-14
0.3135,0.10753527,124.96374878082021,114.43684179651578,4.264046218904115e-08,121.98719570574032,1.8176203023882817e-08,0.0015162818461112767,1.5545207004049226e-12,0.0016227543443258728,7.289343715192613e-13,0.0008011893674951897,2.6173478288228213e-14,0.0007101378633177809,3.5041740164761966e-14
0.31275,0.107278008,124.96404662171933,114.32139755012713,4.5038212239542285e-08,121.98991563152718,1.8137239119521394e-08,0.0015153647226313783,1.5772270163348027e-12,0.0016228033876167214,7.031908558988339e-13,0.0007998378252228312,2.4253710566293234e-14,0.0007101285498667757,3.4159266734813245e-14
0.312,0.107020747,124.96414682448605,114.35358347836332,4.5433754272787274e-08,121.99232020739413,1.8316468607396918e-08,0.0015157909116549717,1.5690212377408954e-12,0.0016228564509879523,6.888520900076482e-13,0.000799802551283984,2.9110942763519837e-14,0.0007101185312996689,3.3653524300839197e-14
0.31125,0.106763485,124.96426445426243,114.71516382008211,4.658512394036815e-08,121.99480477227576,1.920211702289959e-08,0.0015210275429227186,1.6412949789289748e-12,0.001622843384065407,7.475606838446673e-13,0.000799804722302242,2.6500872880615057e-14,0.00071010517566587,3.4687090176246996e-14
0.3105,0.106506224,124.96436593155694,114.73564023161543,3.930409402424252e-08,121.99729378290785,1.792958042660742e-08,0.0015213251220451958,1.2781190333132912e-12,0.0016228929425243207,7.572734290021503e-13,0.0007997719755422688,2.843026492100201e-14,0.0007100955090127853,3.418090778701741e-14
0.30975,0.106248963,124.96440034380768,114.78328993831975,4.480505974676874e-08,121.99943709479338,1.8182655901561048e-08,0.0015218560998028338,1.4849645251717672e-12,0.0016229240579064548,6.937744686665256e-13,0.0008009146807210467,2.290414742855014e-14,0.0007100920845959518,3.461825951288525e-14
0.309,0.105991701,124.96451139275524,114.77312389539779,4.228561559720037e-08,122.00185180023117,1.780286993145693e-08,0.0015216751417460952,1.4077051577416679e-12,0.0016229702463827194,6.877720143798327e-13,0.0008009024646446742,2.5029686067755242e-14,0.0007100821607221421,3.317919931602626e-14
0.30825,0.10573444,124.96164201936388,111.87771856302315,4.479471838414312e-08,121.90984851680437,1.7261526490999695e-08,0.0014947351482887013,1.5658075492462908e-12,0.0016208375584770064,7.326686952989908e-13,0.0008052356601930794,1.9086395062543054e-14,0.0007102773272449083,3.1300156416814924e-14
0.3075,0.105477178,124.9618143472021,111.29753835938831,5.131306797510141e-08,121.91604931563066,1.895939628962395e-08,0.0014837664255005767,1.6324091245680233e-12,0.001620734040672003,7.879334189640225e-13,0.0008043625524478067,2.7676362738628313e-14,0.0007102510104012365,3.344164984301725e-14
